,full_address,lat,lon
7277,663A Punggol Dr,1.4004216,103.9175699
7278,663A Yishun Ave 4,1.420191,103.839682
7279,663B Jurong West St 65,1.3382266,103.7017226
7280,663B Punggol Dr,1.4006053,103.9170981
7281,663C Jurong West St 65,1.3381497,103.702356
7282,663C Punggol Dr,1.400323,103.9175328
7283,663D Jurong West St 65,1.3388827,103.7022655
7284,664 Choa Chu Kang Cres,1.4022811,103.7504813
7285,664 Jln Damai,1.3342575,103.9089161
7286,664 Woodlands Ring Rd,1.4363504,103.7978542
7287,664 Yishun Ave 4,1.4202366,103.8410543
7288,664A Jurong West St 64,1.3390968,103.7032609
7289,664A Punggol Dr,1.3995659,103.9174944
7290,664A Yishun Ave 4,1.420702,103.841142
7291,664B Jurong West St 64,1.3385815,103.7037133
7292,664B Punggol Dr,1.4001006,103.9178203
7293,664C Jurong West St 64,1.3381255,103.7030539
7294,664D Jurong West St 64,1.3388802,103.702718
7295,665 Choa Chu Kang Cres,1.4019529,103.7501645
7296,665 Hougang Ave 4,1.3741605,103.8841775
7297,665 Jln Damai,1.3341158,103.9081004
7298,665 Woodlands Ring Rd,1.4380396,103.7976731
7299,665 Yishun Ave 4,1.4197441,103.840624
7300,665A Jurong West St 64,1.3399026,103.7032609
7301,665A Punggol Dr,1.4021164,103.9138341
7302,665B Jurong West St 64,1.3397592,103.702718
7303,665B Punggol Dr,1.4021823,103.914148
7304,665C Punggol Dr,1.4015374,103.9145243
7305,666 Choa Chu Kang Cres,1.4023938,103.7500287
7306,666 Hougang Ave 4,1.3736434,103.8849024
7307,666 Jln Damai,1.3337504,103.9080098
7308,666 Woodlands Ring Rd,1.4382979,103.7974467
7309,666 Yishun Ave 4,1.4188467,103.8404202
7310,666A Jurong West St 65,1.3396199,103.7014511
7311,666A Punggol Dr,1.4011744,103.91489
7312,666A Yishun Ave 4,1.419375,103.840006
7313,666B Jurong West St 65,1.339543,103.7020846
7314,666B Punggol Dr,1.4018779,103.9152788
7315,667 Choa Chu Kang Cres,1.4025253,103.7495082
7316,667 Hougang Ave 4,1.3737947,103.8840869
7317,667 Jln Damai,1.3338199,103.9086442
7318,667 Woodlands Ring Rd,1.4386252,103.7979447
7319,667A Jurong West St 65,1.3415983,103.7013607
7320,667A Punggol Dr,1.4024545,103.9142482
7321,667B Jurong West St 65,1.340938,103.7015416
7322,667B Punggol Dr,1.4021096,103.9149166
7323,667C Jurong West St 65,1.3411536,103.7022655
7324,667D Jurong West St 65,1.3417765,103.7022203
7325,668 Chander Rd,1.307587,103.8513808
7326,668 Choa Chu Kang Cres,1.4017372,103.7494403
7327,668 Hougang Ave 8,1.373382,103.883408
7328,668 Jln Damai,1.333454,103.9086442
7329,668 Woodlands Ring Rd,1.4389894,103.7983975
7330,668A Edgefield Plains,1.4049474,103.912517
7331,668A Jurong West St 64,1.3420117,103.7027406
7332,668B Edgefield Plains,1.4048962,103.9130631
7333,668B Jurong West St 64,1.3421179,103.703374
7334,668C Jurong West St 64,1.3414215,103.7034645
7335,668D Jurong West St 64,1.3411687,103.7028311
7336,669 Choa Chu Kang Cres,1.4028997,103.748241
7337,669 Hougang Ave 8,1.3734284,103.8840869
7338,669 Jln Damai,1.3331624,103.908463
7339,669 Woodlands Ring Rd,1.4383288,103.7983975
7340,669A Edgefield Plains,1.4049609,103.913878
7341,669A Jurong West St 64,1.3429793,103.7032609
7342,669B Edgefield Plains,1.4045401,103.9139912
7343,669B Jurong West St 64,1.3429087,103.7028085
7344,669C Jurong West St 64,1.3433487,103.702718
7345,669D Jurong West St 64,1.3434194,103.7031704
7346,67 Bedok Sth Ave 3,1.3189109,103.9440848
7347,67 Circuit Rd,1.3258892,103.8879831
7348,67 Kallang Bahru,1.3217528,103.8691372
7349,67 Marine Dr,1.3043334,103.9096411
7350,67 Telok Blangah Dr,1.2747644,103.809717
7351,670 Choa Chu Kang Cres,1.4030491,103.7477884
7352,670 Hougang Ave 8,1.3729846,103.8848118
7353,670 Jln Damai,1.3328707,103.9082817
7354,670 Woodlands Dr 71,1.4388729,103.7994388
7355,670A Choa Chu Kang Cres,1.402631,103.747472
7356,670A Edgefield Plains,1.4052782,103.912776
7357,670A Jurong West St 65,1.3440873,103.7029009
7358,670B Edgefield Plains,1.4053051,103.9134291
7359,670C Edgefield Plains,1.4059009,103.9132209
7360,671 Choa Chu Kang Cres,1.4025345,103.7479694
7361,671 Hougang Ave 8,1.373137,103.883815
7362,671 Jln Damai,1.332428,103.9089161
7363,671 Woodlands Dr 71,1.439388,103.7988172
7364,671A Choa Chu Kang Cres,1.4020944,103.7479694
7365,671A Edgefield Plains,1.4060178,103.912088
7366,671A Jurong West St 65,1.3441637,103.702358
7367,671A Klang Lane,1.308777,103.8522
7368,671B Edgefield Plains,1.4063871,103.9116349
7369,671B Jurong West St 65,1.3441299,103.7018603
7370,671B Klang Lane,1.309293,103.85259
7371,671C Jurong West St 65,1.3440223,103.7014531
7372,672 Choa Chu Kang Cres,1.4021705,103.7475168
7373,672 Hougang Ave 8,1.3724034,103.8839963
7374,672 Jln Damai,1.3320621,103.9089161
7375,672 Woodlands Dr 71,1.439641,103.7998463
7376,672A Choa Chu Kang Cres,1.4019515,103.7473358
7377,672A Edgefield Plains,1.4064543,103.9126318
7378,672A Jurong West St 65,1.3438789,103.7009102
7379,672A Klang Lane,1.3085134,103.8524905
7380,672B Choa Chu Kang Cres,1.4018798,103.7470642
7381,672B Edgefield Plains,1.4066759,103.9123599
7382,672B Klang Lane,1.3089683,103.8529137
7383,672C Edgefield Plains,1.4074156,103.9112724
7384,672D Edgefield Plains,1.4077116,103.9108192
7385,673 Choa Chu Kang Cres,1.4013604,103.7480599
7386,673 Hougang Ave 8,1.3726932,103.8845399
7387,673 Woodlands Dr 71,1.4391631,103.7999822
7388,673A Choa Chu Kang Cres,1.401218,103.7473358
7389,673A Edgefield Plains,1.4067354,103.9115262
7390,673A Jurong West St 65,1.3442437,103.7011817
7391,673B Edgefield Plains,1.4069768,103.9110911
7392,673B Jurong West St 65,1.3444603,103.7017246
7393,673C Edgefield Plains,1.4070882,103.9110182
7394,673C Jurong West St 65,1.3448474,103.701295
7395,674 Choa Chu Kang Cres,1.4015869,103.7469737
7396,674 Hougang Ave 8,1.3723281,103.8843563
7397,674A Choa Chu Kang Cres,1.401663,103.7465211
7398,674A Jurong West St 65,1.3446043,103.7021772
7399,674B Jurong West St 65,1.3451176,103.7020869
7400,675 Choa Chu Kang Cres,1.4014456,103.7460685
7401,675 Hougang Ave 8,1.3719617,103.8843587
7402,675A Jurong West St 64,1.3454393,103.7034895
7403,675B Jurong West St 64,1.3458409,103.7037158
7404,676 Choa Chu Kang Cres,1.4019586,103.746159
7405,676 Hougang Ave 8,1.3716708,103.8839963
7406,676A Choa Chu Kang Cres,1.4021189,103.7465409
7407,676A Jurong West St 64,1.3459828,103.7045302
7408,676A Punggol Dr,1.4041645,103.9107205
7409,676B Jurong West St 64,1.3460223,103.7040325
7410,676C Punggol Dr,1.4052808,103.9104946
7411,677 Choa Chu Kang Cres,1.4016711,103.7451634
7412,677 Hougang Ave 8,1.371304,103.8840869
7413,677 Woodlands Ave 6,1.4393016,103.8018685
7414,677A Jurong West St 64,1.3456877,103.7048921
7415,677A Punggol Dr,1.4053023,103.909188
7416,677B Jurong West St 64,1.34547,103.7045301
7417,677C Jurong West St 64,1.3453951,103.7048016
7418,678 Choa Chu Kang Cres,1.4018221,103.7444392
7419,678 Hougang Ave 8,1.3707891,103.8844493
7420,678 Woodlands Ave 6,1.4399252,103.8013857
7421,678A Jurong West St 64,1.3451052,103.7042586
7422,678A Punggol Dr,1.4056265,103.9085462
7423,678B Jurong West St 64,1.3451073,103.7038965
7424,678B Punggol Dr,1.4060556,103.9092493
7425,678C Jurong West St 64,1.3448153,103.7037155
7426,678C Punggol Dr,1.4063452,103.9094825
7427,678D Jurong West St 64,1.3449633,103.7034441
7428,679 Choa Chu Kang Cres,1.4026274,103.7447108
7429,679 Hougang Ave 8,1.37157,103.8849095
7430,679 Woodlands Ave 6,1.4402882,103.8020196
7431,679A Jurong West Ctrl 1,1.3442905,103.7057967
7432,679A Punggol Dr,1.405978,103.9083018
7433,679B Jurong West Ctrl 1,1.3439227,103.706068
7434,679B Punggol Dr,1.4059491,103.9083044
7435,679C Jurong West Ctrl 1,1.3440121,103.7064526
7436,679C Punggol Dr,1.4064229,103.9087575
7437,68 Bedok Sth Ave 3,1.3186956,103.9433597
7438,68 Circuit Rd,1.325541,103.8880964
7439,68 Geylang Bahru,1.322333,103.8700432
7440,68 Redhill Cl,1.2868666,103.8160563
7441,68 Telok Blangah Hts,1.2753539,103.8099914
7442,680 Choa Chu Kang Cres,1.403099,103.744732
7443,680 Hougang Ave 8,1.372029,103.8853554
7444,680 Woodlands Ave 6,1.4397882,103.8023437
7445,680A Jurong West Ctrl 1,1.3445851,103.7055253
7446,680B Jurong West Ctrl 1,1.3450262,103.7052539
7447,680C Jurong West Ctrl 1,1.3444817,103.7058369
7448,681 Choa Chu Kang Cres,1.402923,103.745549
7449,681 Hougang Ave 8,1.3729783,103.8856916
7450,681 Race Course Rd,1.3140759,103.855277
7451,681A Jurong West Ctrl 1,1.3443674,103.7051633
7452,681A Woodlands Dr 62,1.4395436,103.8037402
7453,681B Jurong West Ctrl 1,1.34477,103.705011
7454,681B Woodlands Dr 62,1.4393262,103.8032874
7455,681C Jurong West Ctrl 1,1.3446636,103.7046204
7456,681C Woodlands Dr 62,1.4398411,103.8031063
7457,681D Woodlands Dr 62,1.4400585,103.8035591
7458,682 Choa Chu Kang Cres,1.4026964,103.7454349
7459,682 Hougang Ave 4,1.3740792,103.8855366
7460,682 Race Course Rd,1.3145844,103.8559111
7461,682A Jurong West Ctrl 1,1.3439996,103.7054346
7462,682A Woodlands Dr 62,1.4402336,103.8033568
7463,682B Jurong West Ctrl 1,1.3436252,103.7056136
7464,682B Woodlands Dr 62,1.4405712,103.8037402
7465,682C Jurong West Ctrl 1,1.34326,103.7054326
7466,682C Woodlands Dr 73,1.4406583,103.8043533
7467,682D Woodlands Dr 73,1.4408776,103.8048382
7468,683 Hougang Ave 8,1.3735631,103.8860803
7469,683 Tessensohn Rd,1.3148014,103.8559179
7470,683A Choa Chu Kang Cres,1.4037962,103.7455254
7471,683A Jurong West Ctrl 1,1.342677,103.7048897
7472,683A Woodlands Dr 62,1.4402104,103.8027441
7473,683B Choa Chu Kang Cres,1.403871,103.745858
7474,683B Jurong West Ctrl 1,1.34297,103.7048897
7475,683B Woodlands Dr 62,1.440945,103.8026535
7476,683C Choa Chu Kang Cres,1.4046887,103.7463523
7477,683C Jurong West St 64,1.3433361,103.7047014
7478,683C Woodlands Dr 62,1.4412347,103.8032874
7479,683D Woodlands Dr 62,1.4407954,103.8031063
7480,684 Hougang Ave 8,1.3742687,103.8866118
7481,684 Race Course Rd,1.3142205,103.8563611
7482,684A Choa Chu Kang Cres,1.4039525,103.7468048
7483,684A Jurong West St 64,1.3440084,103.7038963
7484,684A Woodlands Dr 73,1.4412235,103.8050985
7485,684B Choa Chu Kang Cres,1.4038764,103.7472574
7486,684B Jurong West St 64,1.3438598,103.7042583
7487,684B Woodlands Dr 73,1.4418124,103.8048268
7488,684C Choa Chu Kang Cres,1.4045361,103.747348
7489,684C Jurong West St 64,1.3436301,103.7045204
7490,684C Woodlands Dr 62,1.4415238,103.8040118
7491,684D Choa Chu Kang Cres,1.4046127,103.7468048
7492,684D Woodlands Dr 73,1.4413742,103.8044646
7493,685 Hougang St 61,1.374993,103.8858538
7494,685 Race Course Rd,1.3139721,103.8567281
7495,685A Choa Chu Kang Cres,1.4040371,103.7477655
7496,685A Jurong West St 64,1.3432677,103.7040753
7497,685B Choa Chu Kang Cres,1.403712,103.748109
7498,685B Jurong West St 64,1.3429014,103.7040753
7499,685B Woodlands Dr 73,1.4413641,103.8060946
7500,685C Choa Chu Kang Cres,1.4034466,103.748627
7501,685C Jurong West Ctrl 1,1.3426079,103.7041658
7502,685C Woodlands Dr 73,1.4417334,103.8057324
7503,686 Hougang St 61,1.3757652,103.8853554
7504,686A Choa Chu Kang Cres,1.4045895,103.7477884
7505,686A Jurong West Ctrl 1,1.341763,103.7047034
7506,686A Woodlands Dr 73,1.4421015,103.8055513
7507,686B Choa Chu Kang Cres,1.4045482,103.7485578
7508,686B Jurong West Ctrl 1,1.3418097,103.7046995
7509,686B Woodlands Dr 73,1.4426114,103.8061852
7510,686C Choa Chu Kang Cres,1.4046133,103.7490296
7511,686C Jurong West Ctrl 1,1.3422411,103.7042563
7512,686C Woodlands Dr 73,1.4423139,103.8068191
7513,686D Choa Chu Kang Cres,1.4041467,103.748241
7514,687 Hougang St 61,1.3761699,103.884992
7515,687 Jurong West Ctrl 1,1.3416104,103.7056588
7516,687A Choa Chu Kang Dr,1.4044936,103.7501072
7517,687A Woodlands Dr 75,1.4410632,103.8072719
7518,687B Choa Chu Kang Dr,1.3765055,103.7541956
7519,687B Woodlands Dr 75,1.4419076,103.8072266
7520,687C Choa Chu Kang Dr,1.4037145,103.7513463
7521,687C Woodlands Dr 75,1.4417289,103.8064569
7522,687D Choa Chu Kang Dr,1.4037832,103.7516142
7523,688 Hougang St 61,1.3762048,103.8853554
7524,688 Jurong West Ctrl 1,1.3410264,103.7052969
7525,688A Choa Chu Kang Dr,1.4038586,103.7506084
7526,688A Woodlands Dr 75,1.4439785,103.8073795
7527,688B Choa Chu Kang Dr,1.4034667,103.750589
7528,688B Woodlands Dr 75,1.443341,103.8069096
7529,688C Choa Chu Kang Cres,1.4030914,103.7511947
7530,688C Woodlands Dr 75,1.4434121,103.8072719
7531,688D Woodlands Dr 75,1.4435573,103.8075436
7532,688E Woodlands Dr 75,1.4438487,103.8079058
7533,688F Woodlands Dr 75,1.4441357,103.8079611
7534,689 Hougang St 61,1.37657,103.8855366
7535,689 Jurong West Ctrl 1,1.3410213,103.7062018
7536,689A Choa Chu Kang Dr,1.4030079,103.7504897
7537,689A Woodlands Dr 75,1.4445088,103.8079963
7538,689B Choa Chu Kang Dr,1.4030553,103.7498024
7539,689B Woodlands Dr 75,1.4445799,103.8083586
7540,689C Woodlands Dr 75,1.444873,103.8084491
7541,689D Woodlands Dr 75,1.444284,103.8087208
7542,689E Woodlands Dr 75,1.4439551,103.8084944
7543,689F Woodlands Dr 75,1.443492,103.8087142
7544,69 Bedok Sth Ave 3,1.3193589,103.9435005
7545,69 Circuit Rd,1.3249771,103.8874591
7546,69 Lor 4 Toa Payoh,1.3342033,103.8527218
7547,69 Moulmein Rd,1.3189498,103.8505412
7548,69 Redhill Cl,1.2870113,103.816328
7549,69 Telok Blangah Hts,1.2756444,103.810354
7550,690 Hougang St 61,1.3769353,103.8857179
7551,690 Jurong West Ctrl 1,1.3413112,103.7067447
7552,690A Choa Chu Kang Cres,1.4028507,103.7517119
7553,690A Woodlands Dr 75,1.4436256,103.8083586
7554,690B Choa Chu Kang Cres,1.4031367,103.7519856
7555,690B Woodlands Dr 75,1.4433331,103.8081775
7556,690C Choa Chu Kang Cres,1.4026579,103.7518617
7557,690C Woodlands Dr 75,1.4429678,103.8079058
7558,690D Choa Chu Kang Cres,1.4021252,103.7520201
7559,690D Woodlands Dr 75,1.4426008,103.8079058
7560,690E Woodlands Dr 75,1.4422337,103.8079058
7561,690F Woodlands Dr 75,1.442966,103.808473
7562,691 Jurong West Ctrl 1,1.342096,103.7061496
7563,691A Choa Chu Kang Cres,1.4012113,103.7515223
7564,691B Choa Chu Kang Cres,1.4015599,103.7514997
7565,692 Hougang St 61,1.3766358,103.8868052
7566,692 Jurong West Ctrl 1,1.3420801,103.70679
7567,692A Choa Chu Kang Cres,1.4002592,103.751296
7568,692B Choa Chu Kang Cres,1.4006074,103.7513186
7569,693 Hougang St 61,1.3767785,103.8874395
7570,693 Jurong West Ctrl 1,1.3426687,103.7063375
7571,694 Hougang St 61,1.3760427,103.8879831
7572,694 Jurong West Ctrl 1,1.3433982,103.7068805
7573,695 Hougang St 61,1.3763384,103.8875301
7574,695 Jurong West Ctrl 1,1.3425898,103.7073329
7575,696 Hougang St 61,1.3760099,103.8874228
7576,696 Jurong West Ctrl 1,1.3422214,103.7076949
7577,697 Hougang St 61,1.3755325,103.8875301
7578,698 Hougang St 61,1.3751515,103.8869184
7579,698A Hougang St 61,1.3753138,103.8873489
7580,698B Hougang St 61,1.3750497,103.887825
7581,698B Jurong West Ctrl 3,1.3408463,103.7075363
7582,698C Hougang St 52,1.3753812,103.8883456
7583,698C Jurong West Ctrl 3,1.340246,103.70768
7584,698D Hougang St 52,1.3756721,103.888708
7585,699 Hougang St 52,1.3761811,103.8893423
7586,699A Hougang St 52,1.3769892,103.8889799
7587,699B Hougang St 52,1.3768648,103.8883229
7588,699C Hougang St 52,1.3764068,103.8883456
7589,6A Boon Tiong Rd,1.2868551,103.8313625
7590,6B Boon Tiong Rd,1.2866383,103.8309096
7591,7 Bedok Sth Ave 2,1.3227462,103.935404
7592,7 Boon Keng Rd,1.3168213,103.8618567
7593,7 C'Wealth Ave,1.3005547,103.8003086
7594,7 Everton Pk,1.2770881,103.8392427
7595,7 Ghim Moh Rd,1.3113861,103.78726
7596,7 Haig Rd,1.3137743,103.8968623
7597,7 Hougang Ave 3,1.3623131,103.89342
7598,7 Jln Batu,1.3025234,103.8836565
7599,7 Kim Tian Pl,1.2835884,103.8271056
7600,7 Lor 7 Toa Payoh,1.3379968,103.8572682
7601,7 Lor Lew Lian,1.3492329,103.8770131
7602,7 Marine Ter,1.3038523,103.9171633
7603,7 Marsiling Dr,1.4416288,103.7766835
7604,7 Pine Cl,1.3078482,103.8825408
7605,7 St. George'S Lane,1.3237858,103.859081
7606,7 Teck Whye Ave,1.3815225,103.7545774
7607,7 Telok Blangah Cres,1.2784398,103.8194072
7608,7 Tg Pagar Plaza,1.2770566,103.8431952
7609,7 Toh Yi Dr,1.3373757,103.7750375
7610,70 Bedok Sth Rd,1.3200234,103.9429035
7611,70 Circuit Rd,1.3252296,103.8881644
7612,70 Lor 4 Toa Payoh,1.3346601,103.8522881
7613,70 Redhill Cl,1.2869521,103.8170676
7614,700 Pasir Ris Dr 10,1.3802123,103.9381913
7615,700A Ang Mo Kio Ave 6,1.3699527,103.8461722
7616,700B Ang Mo Kio Ave 6,1.3694784,103.8458551
7617,700C Ang Mo Kio Ave 6,1.3696212,103.8464892
7618,701 Bedok Reservoir Rd,1.3376405,103.918704
7619,701 Choa Chu Kang St 53,1.3916351,103.7462722
7620,701 Hougang Ave 2,1.3660098,103.8899484
7621,701 Jurong West St 71,1.342512,103.6952982
7622,701 Pasir Ris Dr 10,1.379976,103.9378967
7623,701 Tampines St 71,1.3561825,103.9367183
7624,701 West Coast Rd,1.3076532,103.7612762
7625,701 Woodlands Dr 40,1.4417932,103.7960431
7626,701 Yishun Ave 5,1.4299228,103.8287358
7627,702 Bedok Reservoir Rd,1.3373472,103.9187946
7628,702 Choa Chu Kang St 53,1.3916223,103.7453444
7629,702 Hougang Ave 2,1.3657772,103.8897048
7630,702 Jurong West St 71,1.3420179,103.6952303
7631,702 Pasir Ris Dr 10,1.3801979,103.9375341
7632,702 Tampines St 71,1.3561233,103.9374662
7633,702 West Coast Rd,1.3072883,103.7610952
7634,702 Woodlands Dr 40,1.4417698,103.7967153
7635,702 Yishun Ave 5,1.4298035,103.8294829
7636,703 Bedok Reservoir Rd,1.3371946,103.9198822
7637,703 Choa Chu Kang St 53,1.3913359,103.745982
7638,703 Hougang Ave 2,1.3655591,103.8894329
7639,703 Jurong West St 71,1.3418311,103.6958637
7640,703 Pasir Ris Dr 10,1.3804386,103.9371036
7641,703 Tampines St 71,1.3568538,103.9377381
7642,703 West Coast Rd,1.3067049,103.7607331
7643,703 Woodlands Dr 40,1.4409122,103.7963374
7644,703 Yishun Ave 5,1.4288441,103.8283165
7645,704 Ang Mo Kio Ave 8,1.3704043,103.8472365
7646,704 Bedok Reservoir Rd,1.3365333,103.9203354
7647,704 Choa Chu Kang St 53,1.390991,103.745611
7648,704 Hougang Ave 2,1.3649731,103.8894329
7649,704 Jurong West St 71,1.3409551,103.6953208
7650,704 Pasir Ris Dr 10,1.3807488,103.9372536
7651,704 Tampines St 71,1.3566373,103.9371942
7652,704 West Coast Rd,1.30634,103.760552
7653,704 Woodlands Dr 40,1.4406187,103.7960431
7654,704 Yishun Ave 5,1.4293745,103.8289534
7655,705 Bedok Nth Rd,1.3366881,103.9188853
7656,705 Choa Chu Kang St 53,1.3904468,103.7457065
7657,705 Clementi West St 2,1.3057551,103.7604615
7658,705 Hougang Ave 2,1.3656393,103.888255
7659,705 Jurong West St 71,1.3413419,103.6949363
7660,705 Pasir Ris Dr 10,1.3807091,103.9378061
7661,705 Tampines St 71,1.3572962,103.9371942
7662,705 Woodlands Dr 40,1.4397379,103.7960431
7663,705 Yishun Ave 5,1.4291107,103.829551
7664,706 Bedok Nth Rd,1.3363222,103.9188853
7665,706 Choa Chu Kang St 53,1.390367,103.7467927
7666,706 Clementi West St 2,1.306769,103.7623626
7667,706 Hougang Ave 2,1.3659296,103.888708
7668,706 Jurong West St 71,1.3414354,103.694597
7669,706 Pasir Ris Dr 10,1.3809443,103.938282
7670,706 Tampines St 71,1.357587,103.9375568
7671,706 Woodlands Dr 40,1.4398293,103.7967167
7672,706 Yishun Ave 5,1.4289439,103.8287019
7673,707 Bedok Nth Rd,1.3354419,103.9192478
7674,707 Choa Chu Kang St 53,1.390511,103.7472453
7675,707 Clementi West St 2,1.3063299,103.7623626
7676,707 Hougang Ave 2,1.3662771,103.888776
7677,707 Jurong West St 71,1.3417637,103.6940193
7678,707 Pasir Ris Dr 10,1.3811147,103.9386439
7679,707 Tampines St 71,1.3576644,103.9368316
7680,707 Woodlands Dr 40,1.4407012,103.7965825
7681,707 Yishun Ave 5,1.42895,103.827581
7682,708 Bedok Nth Rd,1.3350028,103.9192478
7683,708 Choa Chu Kang St 53,1.3916859,103.7469737
7684,708 Clementi West St 2,1.3057461,103.762091
7685,708 Hougang Ave 2,1.3667326,103.8891611
7686,708 Jurong West St 71,1.3420653,103.694353
7687,708 Pasir Ris Dr 10,1.381379,103.9390978
7688,708 Tampines St 71,1.3580123,103.936809
7689,708 Woodlands Dr 70,1.4400237,103.7973109
7690,708 Yishun Ave 5,1.4288708,103.8276458
7691,709 Ang Mo Kio Ave 8,1.3711528,103.8476668
7692,709 Bedok Reservoir Rd,1.3353499,103.9225106
7693,709 Clementi West St 2,1.3053075,103.7620004
7694,709 Hougang Ave 2,1.3671047,103.8881644
7695,709 Jurong West St 71,1.3426084,103.6944612
7696,709 Pasir Ris Dr 10,1.3817485,103.9385539
7697,709 Tampines St 71,1.3580262,103.9375568
7698,709 Woodlands Dr 70,1.4403128,103.7980353
7699,709 Yishun Ave 5,1.4285588,103.8275781
7700,71 Bedok Sth Rd,1.320458,103.9427234
7701,71 Circuit Rd,1.3249925,103.8880511
7702,71 Lor 4 Toa Payoh,1.3341479,103.8522917
7703,71 Marine Dr,1.3044838,103.9089161
7704,710 Ang Mo Kio Ave 8,1.3710763,103.8482103
7705,710 Bedok Reservoir Rd,1.3356353,103.9237795
7706,710 Clementi West St 2,1.3061881,103.7615478
7707,710 Hougang Ave 2,1.3666668,103.8878925
7708,710 Jurong West St 71,1.3428809,103.6948458
7709,710 Pasir Ris St 72,1.3821213,103.9374662
7710,710 Tampines St 71,1.3587573,103.9377381
7711,710 Woodlands Dr 70,1.4407566,103.797492
7712,710 Yishun Ave 5,1.4282459,103.827529
7713,711 Bedok Reservoir Rd,1.3360022,103.9235982
7714,711 Clementi West St 2,1.3050936,103.7610046
7715,711 Hougang Ave 2,1.3663744,103.8878019
7716,711 Jurong West St 71,1.3431147,103.6955923
7717,711 Pasir Ris St 72,1.3818437,103.937942
7718,711 Tampines St 71,1.3585414,103.9371036
7719,711 Woodlands Dr 70,1.4411976,103.7974014
7720,711 Yishun Ave 5,1.4280713,103.8270581
7721,712 Bedok Reservoir Rd,1.3359348,103.9226012
7722,712 Clementi West St 2,1.3049422,103.7619099
7723,712 Hougang Ave 2,1.3658638,103.8874395
7724,712 Jurong West St 71,1.3422307,103.6964519
7725,712 Pasir Ris St 72,1.3820974,103.9383953
7726,712 Tampines St 71,1.3590539,103.9371036
7727,712 Woodlands Dr 70,1.4415663,103.7971298
7728,712 Yishun Ave 5,1.42791,103.827546
7729,713 Ang Mo Kio Ave 6,1.371464,103.846517
7730,713 Bedok Reservoir Rd,1.336814,103.92242
7731,713 Clementi West St 2,1.3040621,103.762272
